,Date,Last_eth,Change_ETH,Last_bitcoin,Change_BTC,Last_tesla,Trading_Volume_Tesla,Change_Tesla,Last_gold,Trading_Volume_Gold,Change_Gold,Last_SP,Change_SP,Increase/Decrease
285,20-May-21,2777.55,0.1404,37415.0,-0.0779,811.19,59554150,0.04498469507887912,1850.8,253190.0,-0.0007570022710067392,3799.61,0.09281803983023884,0
286,19-May-21,2435.69,-0.2789,40578.0,0.104,880.02,75055530,-0.02806074766355138,1835.4,422485.0,0.041666666666666644,3824.68,-0.25242133130626476,1
287,18-May-21,3377.55,0.0298,36755.0,-0.1439,816.04,51498950,-0.04939367051168289,1913.6,192365.0,0.004111371324486126,3803.79,-1.0380613646203805,0
288,17-May-21,3279.68,-0.0844,42935.0,-0.014,755.98,44699970,0.0033092064496565423,1908.6,356182.0,0.02263416632527655,3748.14,-0.9681590431550039,0
292,13-May-21,3719.62,-0.0242,49917.0,0.0034,694.78,42846020,-0.033898809523809484,1893.4,128688.0,-0.00616431076628767,3732.04,0.11107572152380073,1
293,12-May-21,3811.77,-0.0854,49747.0,0.0004,665.99,22910810,-0.007549167927382767,1882.9,145905.0,-0.002609158679446268,3727.04,0.6125316999154737,1
294,11-May-21,4167.78,0.0557,49725.0,-0.1232,663.69,32278560,0.016041274406606184,1880.4,194545.0,0.0034976152623210966,3735.36,-0.3311818599366625,0
295,10-May-21,3947.9,0.0065,56715.0,0.0155,661.77,22865570,-0.02920729715858718,1883.2,87445.0,-0.003142811484578965,3703.06,-0.24444847497177186,1
299,6-May-21,3489.52,-0.0094,57349.0,0.0159,695.0,222126200,-0.03901928539393037,1888.9,149960.0,0.001268968434410122,3709.41,0.3487007003564919,1
300,5-May-21,3522.76,0.0718,56451.0,-0.0179,655.9,56270140,-0.044110858179849916,1890.4,213170.0,-0.011774780560907729,3722.48,-0.23777146473146168,0
301,4-May-21,3286.71,-0.0416,57477.0,0.0791,622.77,42095810,0.00869108447543103,1859.1,196702.0,-0.0007536200678257326,3701.17,-0.13310787960771248,1
302,3-May-21,3429.37,0.1624,53264.0,-0.0679,633.25,45223560,0.01559196617336148,1855.3,169218.0,-0.013548210871346602,3694.62,-0.7694174955883285,0
306,29-Apr-21,2757.36,0.0039,57637.0,0.076,604.48,71291190,0.07528033165567782,1838.5,216843.0,0.01967580249546768,3672.82,0.8947700743123238,1
307,28-Apr-21,2746.54,0.0305,53566.0,-0.0236,649.88,64265030,-0.03896851344113956,1874.9,147902.0,-0.004715717271314604,3702.25,-0.5213070688695461,0
308,27-Apr-21,2665.24,0.0522,54860.0,-0.0033,641.76,56309710,-0.06090114109360293,1866.0,204259.0,-0.013524523382760356,3691.96,0.07497164880789615,0
309,26-Apr-21,2533.12,0.0935,55044.0,0.0174,599.04,29401310,-0.01358691054296877,1840.0,167301.0,0.0025478397571421074,3699.12,-0.767650792440079,1
313,22-Apr-21,2401.1,0.0171,51139.0,-0.0124,567.6,63003050,0.05747164610351872,1780.9,235285.0,0.0055282555282554525,3621.63,0.3453323720894322,0
314,21-Apr-21,2360.81,0.0123,51781.3,-0.0379,585.76,37561080,-0.007915204074609442,1788.1,277091.0,0.013244302190828321,3638.35,0.005496695112071371,0
315,20-Apr-21,2332.14,0.0794,53822.0,-0.047,574.0,48930160,-0.04352252481547478,1811.2,121112.0,0.0004415011037527343,3629.65,0.16091321688900864,0
316,19-Apr-21,2160.63,-0.0342,56476.0,0.015,555.38,53648490,-0.027720207253886044,1810.9,125089.0,0.0172039509388906,3635.41,-1.1375649599946551,1
320,15-Apr-21,2514.22,0.034,61325.0,-0.0296,486.64,78044020,-0.08540202966432466,1873.9,203979.0,0.0029795158286777916,3567.79,1.2264367720627165,0
321,14-Apr-21,2431.56,0.0572,63196.0,0.004,441.61,61188280,0.040332920442445186,1885.1,155099.0,0.0016417752356742592,3609.53,0.021604792940211375,1
322,13-Apr-21,2299.93,0.0758,62942.7,-0.0091,408.09,26838640,0.002054141295576338,1887.8,217991.0,-0.0006360648786176431,3626.91,-0.7430225323318964,0
323,12-Apr-21,2137.81,-0.0063,63518.0,0.0604,408.5,19830350,0.005719849093343124,1886.2,158776.0,-0.005651524845382884,3585.15,-0.9170825627644192,1
327,8-Apr-21,2079.92,0.0604,58114.0,0.0001,421.26,34833030,0.04150170648464166,1854.4,475721.0,0.05194274028629852,3550.5,0.9081673662588182,1
328,7-Apr-21,1961.46,-0.0711,58110.0,0.0384,429.95,21706010,0.014102270121531837,1951.7,233903.0,-0.0008717948717948951,3509.44,-0.031353859660121566,1
329,6-Apr-21,2111.53,0.0024,55960.0,-0.035,438.09,28414520,-0.022857809946299237,1946.8,288663.0,-0.022801302931596018,3510.45,-0.7088882131197404,0
330,5-Apr-21,2106.41,0.0147,57991.0,-0.0195,420.98,32143060,0.02238632669174675,1896.2,284598.0,0.007381039627283625,3443.44,-1.085584448371624,0
334,1-Apr-21,1967.96,0.0261,58959.0,0.0039,410.83,22655310,-0.002122158259342386,1868.0,219592.0,0.005059920106524634,3310.11,-1.0051355285200358,1
335,31-Mar-21,1917.99,0.0418,58727.4,-0.0012,406.02,25451410,0.02511525163273155,1879.2,289026.0,0.016022620169651225,3271.03,2.1376343313946475,0
336,30-Mar-21,1841.01,0.0134,58796.0,-0.0008,424.68,22686510,-0.0021710402114404758,1911.9,149056.0,-0.003938248267170762,3390.68,0.3664252236898243,0
337,29-Mar-21,1816.69,0.077,58841.0,0.0203,420.28,28239160,-0.021014017442849104,1905.7,161841.0,0.0001573976915005008,3400.97,1.1753869042430238,1
341,25-Mar-21,1586.54,0.0026,54992.9,0.0707,421.94,31656290,0.02272148233931674,1915.4,160356.0,-0.004720939991607218,3443.12,-0.10874052881623378,1
342,24-Mar-21,1582.38,-0.0513,51363.0,-0.0188,430.83,36287840,0.034532986733596324,1911.7,155479.0,-0.004466162253047499,3426.92,1.9103175466416247,0
343,23-Mar-21,1667.9,-0.0086,52347.2,-0.0365,439.67,32775880,0.03250154035736287,1906.4,144094.0,0.003293773200188192,3483.81,0.2773722627737242,0
344,22-Mar-21,1682.37,-0.0568,54331.0,0.0048,448.88,35672350,0.003175590149008476,1908.9,205615.0,-0.0015215110178384529,3483.34,-0.8576259801026241,1
348,18-Mar-21,1776.08,-0.0259,58074.0,0.0075,434.0,28925660,-0.008997279892125646,1926.2,224808.0,-0.014643910661609753,3477.13,-0.5046724109524907,1
349,17-Mar-21,1823.35,0.0103,57640.0,-0.0209,425.92,40421120,0.02855578870541005,1895.1,179968.0,-0.0023801967629324024,3446.83,-0.365433220354768,0
350,16-Mar-21,1804.85,0.007,58870.0,0.0342,425.3,43127710,-0.012932574368256858,1890.8,183295.0,-0.004355678317220889,3419.45,-1.030857777672722,1
351,15-Mar-21,1792.38,-0.0307,56924.0,0.023,413.98,49146260,0.023148257391632652,1908.8,172605.0,0.004692877255188237,3360.95,1.401984310918403,1
355,11-Mar-21,1825.79,0.0176,57315.0,-0.0096,429.01,48145570,-0.018252159878477163,1895.5,256446.0,0.0040458175704077585,3363.0,-0.6521589484049181,0
356,10-Mar-21,1794.14,-0.0401,57869.0,0.0342,419.07,50341400,-0.007379807692307676,1903.2,213482.0,-0.008905852417302774,3335.47,0.46106740835353494,1
357,9-Mar-21,1869.1,0.0205,55955.2,0.0183,421.2,49719560,0.008054260279779605,1882.3,232907.0,-0.010522360015031894,3351.6,-0.5309097453432862,1
358,8-Mar-21,1831.49,0.0598,54949.4,0.0488,407.34,67208460,-0.03525046382189226,1866.3,226076.0,0.0034175254979441935,3298.46,-1.909375714471096,1
362,4-Mar-21,1538.61,-0.0206,48811.0,0.0092,449.39,109476800,0.008253702028115572,1910.6,380526.0,0.023859398150513488,3281.06,0.13726689737245648,1
363,3-Mar-21,1571.05,0.0554,48368.0,-0.0408,442.15,86406820,0.012925838281912802,1962.1,174242.0,-0.00563784531802573,3319.47,1.1291542810167543,0
364,2-Mar-21,1488.62,-0.0518,50425.0,0.0391,423.43,76779160,-0.018840230991337786,1949.9,263192.0,0.008995730839601453,3357.01,-0.30326933304650006,1
365,1-Mar-21,1570.03,0.1066,48526.0,-0.0211,441.76,72546760,-0.004296724032100362,1970.5,287073.0,-0.0046395431834403535,3385.49,0.7545665346517307,0
369,25-Feb-21,1476.15,-0.0909,46319.0,-0.0175,371.34,84930610,0.038502369177390555,1964.3,268963.0,-0.004602874239247175,3339.19,2.1499988278594335,0
370,24-Feb-21,1623.71,0.0289,47144.0,-0.0517,366.28,79465770,-0.0271452607964104,1954.9,224190.0,-0.00799216252449211,3398.96,-0.8647346149052434,0
371,23-Feb-21,1578.11,-0.1121,49715.0,0.0169,330.21,115465700,0.07244382022471915,1943.2,412083.0,-0.0026831785345717467,3331.84,1.1874681186756337,1
372,22-Feb-21,1777.28,-0.0808,48888.0,-0.096,418.32,110321900,-0.03850450584642882,1934.3,300921.0,0.0019091847265222113,3426.96,0.7713690062543397,0
376,18-Feb-21,1934.16,0.0466,55847.0,0.083,498.32,118374400,-0.12080250106835198,1978.6,242577.0,-0.0023810730026849474,3500.31,0.2683967142771687,1
377,17-Feb-21,1847.95,0.0372,51566.0,-0.0095,442.68,100405900,0.035605981386594154,1974.9,329609.0,-0.01930322580645166,3508.01,-0.38114968709671426,0
378,16-Feb-21,1781.69,0.0016,52060.0,0.0576,447.75,118465200,-0.026732891224787468,1932.6,461990.0,0.015486500254712222,3484.55,0.016929018633388925,1
379,15-Feb-21,1778.82,-0.0127,49225.0,0.0268,430.634,71196900,-0.04522815533980586,1952.5,338049.0,-0.006962351727694688,3478.73,-0.8336304373661283,1
383,11-Feb-21,1786.35,0.0254,47389.0,-0.012,400.366,103059000,-0.07585936324354527,1946.5,378970.0,-0.006255169561621127,3385.51,-0.7448340713231503,0
384,10-Feb-21,1742.09,-0.0161,47966.0,0.0698,375.706,61026650,-0.007254691689008089,1970.3,440405.0,0.01999502611290726,3374.85,0.5205585245143067,1
385,9-Feb-21,1770.63,0.0117,44835.0,-0.0355,377.418,82372450,0.006266489028378231,2013.1,358272.0,-0.009781300160513644,3389.78,-0.08089659407625055,0
386,8-Feb-21,1750.18,0.085,46486.0,0.001,367.128,101211600,-0.09459749552772811,1998.7,285580.0,-0.021621345328153727,3381.99,-0.03342344847168041,1
390,4-Feb-21,1594.0,-0.0423,38260.0,0.0348,274.878,43129170,0.015479942693409753,1946.3,556617.0,0.04518249607535328,3333.69,1.0874273812137676,1
391,3-Feb-21,1664.34,0.1012,36975.0,-0.0186,283.714,37611320,0.0203245856353592,2039.7,248644.0,0.002494131455399017,3360.47,-0.13200081047901205,0
392,2-Feb-21,1511.36,0.1004,37677.0,0.0594,290.542,44482100,0.031227638931216845,2028.0,391017.0,0.023309574263147798,3351.28,-0.3362225116390478,1
393,1-Feb-21,1373.4,0.0462,35563.0,0.0597,297.916,29961565,0.0008384591133797952,2069.4,307517.0,-0.007007299270073037,3349.16,-0.7820845758718267,1
397,28-Jan-21,1328.47,0.0648,34280.7,0.0285,286.152,61234800,0.055603960396039646,1985.9,275460.0,-0.006232265910012253,3271.12,-0.020486477396079218,1
398,27-Jan-21,1247.62,-0.0868,33331.0,0.0945,297.498,38105195,0.00034274193548397943,1966.8,268606.0,0.009867096254530878,3246.22,-0.44743421541202255,1
399,26-Jan-21,1366.27,0.0367,30454.0,-0.0635,299.822,47134465,0.0012591605596268686,1976.7,191033.0,-0.002434200517267587,3258.44,-0.9673960870346693,0
400,25-Jan-21,1317.9,-0.0521,32519.0,0.0078,295.298,79043500,0.01829122340425535,1963.9,154485.0,-0.0003565607171964372,3218.44,0.4894458409471048,1
404,21-Jan-21,1117.33,-0.1889,33062.0,0.0709,318.466,70805400,0.004171357098186376,1865.1,376705.0,-0.012101150423268914,3276.02,-0.6501047664108396,1
405,20-Jan-21,1377.53,0.004,30873.0,-0.1309,313.672,80786400,0.043642106675284814,1843.9,265677.0,-0.013354583424928656,3257.3,0.3432746319435035,0
406,19-Jan-21,1372.0,0.0906,35521.1,-0.0122,328.6,85606850,-0.08162553241914142,1817.4,173983.0,-0.0028141036252276866,3251.84,-0.8544516777337082,0
407,18-Jan-21,1258.06,0.0206,35958.0,-0.0202,300.168,46649860,0.008331956787472302,1810.0,162684.0,-0.007290333351883749,3224.73,-0.016127981738161653,0
411,14-Jan-21,1226.17,0.0866,36741.0,-0.062,299.412,194926800,0.09761301989150101,1814.1,218006.0,-0.005933237218587012,3155.22,1.5556553970571758,0
412,13-Jan-21,1128.46,0.0745,39170.0,0.048,308.93,116687750,-0.1064828080229227,1801.9,208264.0,0.003594337535943375,3185.04,-1.0331581268021635,1
413,12-Jan-21,1050.19,-0.0378,37375.0,0.0959,278.856,58588000,0.0019398850385472695,1803.8,265280.0,0.008247195953375853,3152.05,0.759405195565725,1
414,11-Jan-21,1091.47,-0.131,34103.0,-0.0387,273.176,81556550,0.027843416370106806,1820.6,232708.0,-0.007024724818850499,3169.94,-0.5350341096138015,0
418,7-Jan-21,1224.35,0.0137,40509.0,0.028,223.926,66634500,-0.033822714681440415,1779.9,258541.0,0.0105620101172939,3115.86,-0.32003399958788553,1
419,6-Jan-21,1207.77,0.0985,39407.0,0.0722,215.962,84592500,-0.07283656234475895,1800.5,190351.0,-0.0007225433526011308,3100.29,-1.6421873975477068,1
420,5-Jan-21,1099.52,0.0548,36755.0,0.0812,201.87,45132020,-0.041630117336250466,1781.2,128441.0,0.004471272076905879,3053.24,-1.1478869273402361,1
421,4-Jan-21,1042.4,0.0692,33996.0,0.0617,191.948,44274540,0.03522386859406091,1780.3,195963.0,-0.0030989407257155737,3009.05,2.0874007549134337,1
425,31-Dec-20,735.94,-0.0211,29346.0,0.0143,198.864,31811750,0.005630281514075727,1766.4,219460.0,-0.00033978933061509596,3117.86,-0.7574925187918916,1
426,30-Dec-20,751.8,0.0274,28933.0,0.0018,200.18,43398745,0.01173008945674285,1753.0,174981.0,-0.013411955139322492,3097.74,1.3549704008228598,1
427,29-Dec-20,731.76,0.0023,28880.0,0.0573,200.792,48759680,-0.0009571286141575637,1731.1,152628.0,0.002535292422932925,3115.34,-0.4417018093653768,1
428,28-Dec-20,730.05,0.0678,27315.0,0.0095,198.358,49454000,-0.004130767128003171,1735.6,137879.0,-0.00017288076989566907,3113.49,0.7219088494418384,1
432,24-Dec-20,612.34,0.0455,24717.0,0.0414,194.568,79582400,0.01753181175520087,1739.8,202214.0,0.0038932783694033864,3002.1,3.887588721734713,1
433,23-Dec-20,585.69,-0.0812,23735.0,0.0216,205.01,92817050,-0.03344154534822754,1720.7,195593.0,-0.0010471813369014803,3190.14,0.7244617883750085,1
434,22-Dec-20,637.47,0.0487,23234.0,-0.024,188.134,56940750,-0.0007021201902106179,1721.9,178128.0,-0.010564000234755561,3207.18,0.1910796310358236,0
435,21-Dec-20,607.85,-0.0477,23805.0,0.0486,189.984,70873650,-0.033645266594124035,1705.1,151461.0,-0.010908875318669511,3232.39,-1.0147128678216892,1
439,17-Dec-20,643.17,0.0091,23127.0,0.0141,176.312,67828000,0.01468648709064483,1734.0,172030.0,0.009312689253270843,3080.82,-0.5233654617949726,1
440,16-Dec-20,637.38,0.0823,22806.6,0.0696,179.62,75426500,-0.046736596736596796,1750.3,142807.0,-0.0002857469425077152,3055.73,-0.5577896392631193,1
441,15-Dec-20,588.91,0.0046,21322.0,0.0957,167.0,59062450,-0.03245749613601236,1736.9,1406.0,-0.010530602746102012,3044.31,-0.6326917164985727,1
442,14-Dec-20,586.19,-0.0083,19459.0,0.0092,161.162,36378870,0.009465157158486018,1728.3,159174.0,-0.0019130434782608432,3029.73,0.5540584452883732,1
446,10-Dec-20,558.13,-0.0263,18050.0,-0.0115,165.52,61272900,-0.014215686274509937,1721.9,225941.0,0.01701204544157102,2948.51,0.721897675045021,0
447,9-Dec-20,573.21,0.0327,18260.0,-0.0162,163.112,36546355,0.0060207190737355245,1750.6,16.0,0.0005709065996802923,2971.61,-0.6087424626645862,0
448,8-Dec-20,555.05,-0.061,18560.0,0.0123,161.602,48182610,0.008783443944207884,1745.6,181673.0,-0.006225501498731816,2922.94,0.8699073116303077,1
449,7-Dec-20,591.09,-0.0176,18335.0,-0.0449,162.726,58490500,0.01709391384184211,1734.4,264848.0,0.013143669985775198,2953.91,-1.3744654856444622,0
453,3-Dec-20,616.32,0.0306,18657.0,-0.0406,161.882,79534550,0.02126964933494559,1706.8,182675.0,-0.003999999999999973,2870.12,2.3602653512502165,0
454,2-Dec-20,598.05,0.0212,19447.0,0.0107,162.258,82598000,-0.026286827491113367,1698.0,184455.0,0.004689331770222743,2930.32,-0.5096965830435035,1
455,1-Dec-20,585.66,-0.0491,19241.0,0.0231,163.884,80650450,-0.03231414641520841,1709.9,330.0,0.009442706522998468,2929.8,-0.7209084064727143,1
456,30-Nov-20,615.92,0.0703,18807.0,-0.0447,156.008,57638450,-0.003641229526125516,1725.8,233381.0,-0.02360616844602607,2881.19,-0.10179761383613142,0
460,26-Nov-20,519.32,-0.0884,17169.3,-0.0029,140.264,162659050,0.0710993377483443,1694.5,337.0,-0.004683979603936969,2830.71,1.337706380768819,0
461,25-Nov-20,569.67,-0.0584,17219.0,-0.0807,156.376,142359250,0.08572364036062165,1694.2,228730.0,0.020467160037002698,2912.43,0.6305208962404174,0
462,24-Nov-20,605.03,-0.0069,18730.0,-0.0212,160.102,81079900,-0.013085791665084806,1703.4,373.0,0.0038596491228069644,2939.51,-0.7212708072065467,0
463,23-Nov-20,609.22,0.0891,19134.8,0.0415,153.824,76109800,0.033331657533557726,1722.2,166606.0,0.00127580607747625,2863.39,1.600365640764827,1
467,19-Nov-20,471.21,-0.0153,18669.0,0.0482,146.422,71124150,-0.03995852154890767,1738.3,187864.0,-0.0206681932945805,2799.31,-0.4096287873624882,1
468,18-Nov-20,478.52,-0.0071,17810.0,0.0021,137.344,101045450,0.059442283460253154,1687.8,240743.0,0.014883558045876379,2736.56,1.7326137151188052,1
469,17-Nov-20,481.95,0.0467,17773.0,0.0056,149.272,73731850,-0.018643373822847,1711.2,183636.0,-0.010750147666863583,2823.16,0.789283179061155,1
470,16-Nov-20,460.43,0.0272,17674.9,0.0577,150.778,65641150,0.02381260682653958,1689.2,223.0,0.015445590720988518,2874.56,-1.1303708446646041,1
474,12-Nov-20,462.56,-0.0017,16310.0,0.001,130.19,112377100,-0.10300596448420768,1744.8,696.0,-0.013240418118466872,2761.63,0.7486181292812808,1
475,11-Nov-20,463.33,0.0291,16294.0,0.0372,114.6,68250000,-0.019409703072461596,1736.2,825.0,-0.04420520839598244,2789.82,-0.46201102632708013,1
476,10-Nov-20,450.22,0.0133,15710.0,0.026,109.768,63280100,0.00967159870083005,1684.3,121346.0,-0.003335914695895579,2749.98,-2.4201117318435763,1
477,9-Nov-20,444.33,-0.0228,15312.0,-0.0011,109.09,89598900,-0.0008256880733945267,1683.7,194263.0,0.013707457090972916,2659.41,2.893396381428815,0
481,5-Nov-20,416.63,0.0359,15571.7,-0.0001,96.312,66765900,0.04452380952380952,1591.4,159377.0,-0.001258336479174531,2470.5,1.1040479087939508,0
482,4-Nov-20,402.19,0.0368,15574.0,0.0999,104.8,88857450,-0.04538653366583539,1583.4,2694.0,0.021807623401495,2584.59,1.1511880949558038,1
483,3-Nov-20,387.92,0.0114,14160.0,0.0096,100.426,59990350,0.015933053737310438,1643.2,144290.0,0.01214380185162922,2626.65,-2.6444130083080006,1
488,29-Oct-20,386.76,-0.0035,13568.0,0.0087,86.858,82272750,-0.0015913284132841933,1572.7,95848.0,-0.04262795014584987,2237.4,2.3272260565501504,1
489,28-Oct-20,388.14,-0.0372,13451.0,0.0135,85.506,141427500,0.024349612049292563,1484.0,14.0,-0.0003370407819346141,2304.92,5.222990698783686,1
490,27-Oct-20,403.15,0.0229,13272.0,-0.026,85.528,150977300,-0.141295500097412,1479.3,306016.0,0.005311995696611142,2409.39,-0.6647224961144381,0
491,26-Oct-20,394.11,-0.0295,13626.3,0.0433,72.244,118930800,0.07141388174807195,1477.9,412332.0,0.032534694946320906,2398.1,1.5760311922840178,1
495,22-Oct-20,414.05,0.0584,12935.0,-0.0041,112.11,94545250,0.03501523524247274,1590.3,553457.0,0.026207825607739856,2480.64,5.709919950130385,0
496,21-Oct-20,391.2,0.062,12988.0,0.0127,126.846,67067950,0.009325210871602534,1642.3,373462.0,0.004244224822652035,2741.38,2.980605889014716,1
497,20-Oct-20,368.35,-0.0286,12825.0,0.0755,129.066,77972200,0.0213821027250807,1659.1,48.0,0.007477865518066524,2882.23,-2.443592988043277,1
498,19-Oct-20,379.19,0.0037,11925.0,0.0143,121.6,85368700,-0.004311270420720456,1675.7,467110.0,0.009984639016897001,2746.56,4.096875229146368,1
502,15-Oct-20,377.45,-0.0045,11325.0,-0.016,149.102,128920000,0.0739006211180124,1642.1,610.0,-0.029852618375666298,3003.37,3.006336267867182,0
503,14-Oct-20,379.15,-0.0055,11509.0,0.006,148.724,100974950,-0.045496724123386525,1592.3,537.0,-0.005303365111433716,3090.23,-3.898422475355374,1
504,13-Oct-20,381.23,-0.0141,11440.0,-0.0002,133.598,122820850,-0.060806733365094616,1564.1,289.0,0.04645491678351524,2954.22,-1.2794405019026949,0
505,12-Oct-20,386.68,0.0334,11442.0,-0.0102,135.8,121385800,0.06986301369863006,1642.5,560547.0,0.009348612786489748,2978.76,2.73563773860912,0
509,8-Oct-20,350.83,0.0274,11071.0,0.0117,180.2,71697250,0.006593309665042217,1644.6,186.0,-0.015624035076885047,3337.75,0.6769825918762089,1
510,7-Oct-20,341.48,0.0026,10943.0,0.024,179.882,88174450,0.013750753879050285,1620.5,389144.0,-0.003405572755417957,3373.23,0.21358103211110355,1
511,6-Oct-20,340.61,-0.0359,10687.0,0.0069,183.484,127114800,0.0065836491608011905,1611.8,298536.0,-0.004361914257228315,3386.15,-0.17039454027494516,1
512,5-Oct-20,353.28,0.0016,10613.7,-0.0179,171.68,83491850,-0.019961977186311868,1600.0,310.0,-0.008191556395715185,3370.29,-0.037102557405076814,0
516,1-Oct-20,353.07,-0.0176,10586.0,-0.0045,154.876,58487350,-0.007271166378334753,1565.6,440.0,0.0033738621172577387,3357.75,0.2412452055486365,0
517,30-Sep-20,359.39,-0.0013,10634.0,-0.0148,154.256,123445800,0.0359,1579.5,186247.0,-0.002348013707323293,3352.09,-1.018901358535143,0
518,29-Sep-20,359.86,0.0163,10794.0,-0.0057,149.614,85317600,-0.02398193142153166,1568.6,431.0,-0.0023643683302446276,3327.71,0.2347445990754099,0
519,28-Sep-20,354.08,-0.0088,10856.0,0.0134,149.792,199403750,-0.0700651503028917,1570.0,221612.0,-0.00641025641025641,3345.78,-0.025710629850642985,1
523,24-Sep-20,349.17,0.0913,10708.0,-0.0043,130.114,78596350,-0.016515625000000034,1582.9,1095.0,-0.006037879750858014,3225.52,1.7307827061873713,0
524,23-Sep-20,319.95,-0.07,10754.0,0.0478,128.162,145028400,-0.013266500110686029,1589.2,371286.0,-0.004297269969666301,3283.66,-0.8355724792335224,1
525,22-Sep-20,344.03,0.008,10263.0,-0.0271,116.198,91083350,-0.009206343691917421,1576.0,225389.0,-0.002544529262086514,3273.4,0.4882260310202874,0
526,21-Sep-20,341.3,-0.0803,10549.0,0.011,113.38,58942450,0.0027968829706766863,1575.8,191039.0,0.007119904227836907,3276.24,-0.6417128726557781,1
530,17-Sep-20,388.97,0.066,10957.2,-0.0002,113.912,156845150,0.004074210075364091,1556.7,276521.0,0.00019267822736027907,3321.75,0.24834685677563445,0
531,16-Sep-20,364.88,0.0024,10959.0,-0.0011,109.44,89017350,-0.03196605374823197,1556.4,45.0,0.004986574606827742,3320.79,0.007226673652458318,0
